序號,答案
20240526110007,148.5
20240526111007,184.96
20240526112007,205.36
20240526113007,230.1
20240526114007,230.86
20240526115007,206.79
20240526120007,240.33
20240526121007,250.98
20240526122007,224.88
20240526123007,195.11
20240526124007,172.53
20240526125007,142.76
20240526130007,140.32
20240526131007,111.46
20240526132007,97.21
20240526133007,85.54
20240526134007,88.13
20240526135007,84.89
20240526140007,95.77
20240526141007,100.07
20240526142007,97.85
20240526143007,92.48
20240526144007,91.46
20240526145007,88.1
20240526150007,64.44
20240526151007,36.22
20240526152007,38.43
20240526153007,29.19
20240526154007,40.59
20240526155007,46.44
20240526160007,35.55
20240526161007,33.01
20240526162007,30.57
20240526163007,24.17
20240526164007,23.79
20240526165007,20.39
20240612090007,844.54
20240612091007,354.31
20240612092007,406.86
20240612093007,247.6
20240612094007,741.32
20240612095007,528.17
20240612100007,1375.65
20240612101007,449.14
20240612102007,288.52
20240612103007,363.63
20240612104007,389.66
20240612105007,741.77
20240612110007,553.98
20240612111007,801.86
20240612112007,990.68
20240612113007,637.82
20240612114007,562.66
20240612115007,475.31
20240612120007,438.88
20240612121007,427.55
20240612122007,575.63
20240612123007,563.33
20240612124007,1212.58
20240612125007,1563.06
20240612130007,1394.32
20240612131007,548.01
20240612132007,146.51
20240612133007,58.15
20240612134007,31.45
20240612135007,51.17
20240612140007,33.81
20240612141007,48.62
20240612142007,213.09
20240612143007,232.95
20240612144007,118.44
20240612145007,61.17
20240612150007,45.8
20240612151007,24.99
20240612152007,27.07
20240612153007,30.3
20240612154007,38.84
20240612155007,100.04
20240612160007,111.61
20240612161007,117.35
20240612162007,66.65
20240612163007,78.68
20240612164007,34.15
20240612165007,24.83
20240615090007,1163.84
20240615091007,1245.17
20240615092007,1309.44
20240615093007,1332.4
20240615094007,1280.4
20240615095007,1593.11
20240615100007,1612.59
20240615101007,1727.89
20240615102007,1352.78
20240615103007,1648.63
20240615104007,1246.44
20240615105007,1414.99
20240615110007,1571.2
20240615111007,1505.37
20240615112007,1545.41
20240615113007,1608.75
20240615114007,1599.62
20240615115007,1619.04
20240615120007,1439.67
20240615121007,1304.62
20240615122007,1356.23
20240615123007,1220.44
20240615124007,1186.65
20240615125007,1329.33
20240615130007,1091.18
20240615131007,991.1
20240615132007,888.6
20240615133007,814.95
20240615134007,835.88
20240615135007,778.64
20240615140007,418.55
20240615141007,630.26
20240615142007,469.98
20240615143007,413.0
20240615144007,385.83
20240615145007,345.18
20240615150007,295.82
20240615151007,214.79
20240615152007,212.84
20240615153007,172.61
20240615154007,126.39
20240615155007,106.42
20240615160007,77.64
20240615161007,53.28
20240615162007,36.03
20240615163007,3.22
20240615164007,6.71
20240615165007,0.0
20240717090007,1239.3
20240717091007,1313.28
20240717092007,1361.5
20240717093007,1414.28
20240717094007,1467.82
20240717095007,1498.04
20240717100007,1563.75
20240717101007,1578.0
20240717102007,1613.06
20240717103007,1609.17
20240717104007,1521.25
20240717105007,1687.24
20240717110007,1728.24
20240717111007,1565.87
20240717112007,1366.86
20240717113007,1725.5
20240717114007,1756.28
20240717115007,1696.32
20240717120007,1663.66
20240717121007,1649.48
20240717122007,1653.86
20240717123007,1602.65
20240717124007,1564.8
20240717125007,1522.35
20240717130007,1438.84
20240717131007,1406.63
20240717132007,1366.95
20240717133007,1300.16
20240717134007,1256.44
20240717135007,1133.01
20240717140007,1097.56
20240717141007,1023.12
20240717142007,967.0
20240717143007,775.24
20240717144007,764.51
20240717145007,744.23
20240717150007,218.29
20240717151007,213.76
20240717152007,721.76
20240717153007,451.23
20240717154007,59.09
20240717155007,69.09
20240717160007,111.46
20240717161007,35.64
20240717162007,68.49
20240717163007,38.52
20240717164007,11.97
20240717165007,3.23
20240124090008,5.23
20240124091008,0.0
20240124092008,0.1
20240124093008,0.0
20240124094008,3.62
20240124095008,0.0
20240124100008,0.0
20240124101008,1.62
20240124102008,3.64
20240124103008,6.46
20240124104008,0.0
20240124105008,2.32
20240124110008,0.0
20240124111008,0.0
20240124112008,0.0
20240124113008,0.0
20240124114008,0.22
20240124115008,11.67
20240124120008,0.2
20240124121008,23.57
20240124122008,46.43
20240124123008,35.26
20240124124008,22.1
20240124125008,28.03
20240124130008,22.18
20240124131008,19.42
20240124132008,14.61
20240124133008,26.27
20240124134008,25.93
20240124135008,16.53
20240124140008,3.8
20240124141008,4.19
20240124142008,2.66
20240124143008,0.0
20240124144008,0.0
20240124145008,0.0
20240124150008,1.38
20240124151008,1.82
20240124152008,0.86
20240124153008,0.0
20240124154008,0.0
20240124155008,0.0
20240124160008,0.0
20240124161008,0.0
20240124162008,0.0
20240124163008,0.0
20240124164008,0.0
20240124165008,0.0
20240128090008,0.0
20240128091008,0.0
20240128092008,0.0
20240128093008,4.96
20240128094008,1.46
20240128095008,3.4
20240128100008,3.21
20240128101008,7.45
20240128102008,3.41
20240128103008,1.39
20240128104008,3.45
20240128105008,4.68
20240128110008,3.4
20240128111008,5.64
20240128112008,7.45
20240128113008,2.55
20240128114008,6.45
20240128115008,7.01
20240128120008,13.86
20240128121008,16.24
20240128122008,22.08
20240128123008,17.32
20240128124008,8.64
20240128125008,5.61
20240128130008,4.03
20240128131008,4.42
20240128132008,2.55
20240128133008,3.12
20240128134008,2.81
20240128135008,4.03
20240128140008,5.15
20240128141008,3.86
20240128142008,3.39
20240128143008,3.6
20240128144008,2.66
20240128145008,2.93
20240128150008,2.37
20240128151008,1.55
20240128152008,5.08
20240128153008,2.54
20240128154008,1.72
20240128155008,1.2
20240128160008,1.71
20240128161008,0.54
20240128162008,0.81
20240128163008,1.01
20240128164008,0.71
20240128165008,0.77
20240204090008,26.75
20240204091008,18.71
20240204092008,14.59
20240204093008,22.02
20240204094008,28.87
20240204095008,16.21
20240204100008,15.02
20240204101008,8.22
20240204102008,48.53
20240204103008,91.38
20240204104008,139.21
20240204105008,77.69
20240204110008,487.54
20240204111008,736.02
20240204112008,546.15
20240204113008,239.59
20240204114008,231.18
20240204115008,214.66
20240204120008,426.57
20240204121008,382.72
20240204122008,811.19
20240204123008,141.04
20240204124008,167.29
20240204125008,57.85
20240204130008,55.52
20240204131008,0.0
20240204132008,58.48
20240204133008,21.74
20240204134008,31.78
20240204135008,31.95
20240204140008,18.02
20240204141008,13.91
20240204142008,10.63
20240204143008,17.84
20240204144008,4.75
20240204145008,18.95
20240204150008,6.38
20240204151008,2.08
20240204152008,3.36
20240204153008,0.7
20240204154008,18.21
20240204155008,18.76
20240204160008,6.43
20240204161008,2.26
20240204162008,0.0
20240204163008,0.0
20240204164008,0.0
20240204165008,1.31
20240218090008,0.0
20240218091008,838.9
20240218092008,130.42
20240218093008,4.45
20240218094008,0.0
20240218095008,868.39
20240218100008,635.69
20240218101008,689.13
20240218102008,793.07
20240218103008,675.59
20240218104008,691.35
20240218105008,875.8
20240218110008,1221.16
20240218111008,1351.5
20240218112008,1318.62
20240218113008,1440.52
20240218114008,748.95
20240218115008,321.31
20240218120008,704.77
20240218121008,49.41
20240218122008,331.1
20240218123008,1795.71
20240218124008,865.77
20240218125008,195.69
20240218130008,43.51
20240218131008,52.9
20240218132008,14.47
20240218133008,14.85
20240218134008,14.31
20240218135008,8.27
20240218140008,0.69
20240218141008,7.18
20240218142008,0.0
20240218143008,0.0
20240218144008,15.24
20240218145008,9.71
20240218150008,6.3
20240218151008,8.01
20240218152008,4.97
20240218153008,3.2
20240218154008,2.09
20240218155008,0.0
20240218160008,1.56
20240218161008,2.45
20240218162008,1.55
20240218163008,0.13
20240218164008,0.0
20240218165008,0.0
20240305090008,0.0
20240305091008,43.38
20240305092008,13.83
20240305093008,65.71
20240305094008,201.9
20240305095008,380.61
20240305100008,501.02
20240305101008,206.46
20240305102008,220.56
20240305103008,180.69
20240305104008,187.19
20240305105008,240.74
20240305110008,162.66
20240305111008,303.59
20240305112008,451.16
20240305113008,369.38
20240305114008,424.61
20240305115008,336.44
20240305120008,367.48
20240305121008,222.63
20240305122008,160.0
20240305123008,640.1
20240305124008,480.44
20240305125008,101.9
20240305130008,1367.62
20240305131008,1181.88
20240305132008,1470.99
20240305133008,637.44
20240305134008,999.39
20240305135008,839.56
20240305140008,1141.82
20240305141008,1474.44
20240305142008,863.16
20240305143008,960.56
20240305144008,714.58
20240305145008,709.64
20240305150008,474.31
20240305151008,231.48
20240305152008,107.22
20240305153008,127.73
20240305154008,114.72
20240305155008,77.15
20240305160008,20.69
20240305161008,14.79
20240305162008,7.44
20240305163008,9.9
20240305164008,12.82
20240305165008,1.97
20240325090008,27.61
20240325091008,45.72
20240325092008,33.25
20240325093008,95.67
20240325094008,259.24
20240325095008,333.31
20240325100008,576.93
20240325101008,554.62
20240325102008,378.96
20240325103008,431.58
20240325104008,739.85
20240325105008,1091.54
20240325110008,1201.58
20240325111008,1189.28
20240325112008,1040.77
20240325113008,1265.2
20240325114008,1481.36
20240325115008,1823.36
20240325120008,1809.7
20240325121008,1844.81
20240325122008,1879.08
20240325123008,1918.44
20240325124008,1884.45
20240325125008,1831.19
20240325130008,1857.53
20240325131008,1696.48
20240325132008,1755.34
20240325133008,1747.74
20240325134008,1696.04
20240325135008,1634.91
20240325140008,1584.42
20240325141008,1577.89
20240325142008,1451.27
20240325143008,1341.93
20240325144008,786.15
20240325145008,215.0
20240325150008,43.97
20240325151008,64.57
20240325152008,64.12
20240325153008,45.01
20240325154008,34.19
20240325155008,31.9
20240325160008,20.42
20240325161008,33.92
20240325162008,14.72
20240325163008,5.58
20240325164008,4.44
20240325165008,3.7
20240518090008,37.02
20240518091008,123.46
20240518092008,89.78
20240518093008,178.3
20240518094008,97.72
20240518095008,165.36
20240518100008,390.34
20240518101008,173.8
20240518102008,181.53
20240518103008,280.01
20240518104008,801.12
20240518105008,467.54
20240518110008,881.12
20240518111008,383.35
20240518112008,341.6
20240518113008,554.64
20240518114008,774.61
20240518115008,485.57
20240518120008,1137.87
20240518121008,1370.25
20240518122008,1051.88
20240518123008,561.49
20240518124008,353.12
20240518125008,189.26
20240518130008,155.56
20240518131008,189.44
20240518132008,77.33
20240518133008,32.83
20240518134008,22.2
20240518135008,13.96
20240518140008,10.19
20240518141008,15.08
20240518142008,15.81
20240518143008,11.13
20240518144008,9.17
20240518145008,24.58
20240518150008,14.67
20240518151008,13.53
20240518152008,7.69
20240518153008,10.74
20240518154008,4.11
20240518155008,7.2
20240518160008,7.04
20240518161008,13.41
20240518162008,16.13
20240518163008,10.4
20240518164008,6.31
20240518165008,1.98
20240526090008,0.0
20240526091008,0.0
20240526092008,0.0
20240526093008,0.0
20240526094008,0.0
20240526095008,189.58
20240526100008,59.04
20240526101008,44.54
20240526102008,0.0
20240526103008,4.83
20240526104008,21.54
20240526105008,23.02
20240526110008,31.02
20240526111008,42.24
20240526112008,47.38
20240526113008,74.77
20240526114008,67.56
20240526115008,73.6
20240526120008,35.31
20240526121008,26.67
20240526122008,26.14
20240526123008,37.61
20240526124008,40.57
20240526125008,45.73
20240526130008,38.14
20240526131008,13.2
20240526132008,20.36
20240526133008,10.65
20240526134008,12.32
20240526135008,16.87
20240526140008,29.3
20240526141008,22.99
20240526142008,30.3
20240526143008,21.69
20240526144008,20.66
20240526145008,16.01
20240526150008,10.34
20240526151008,1.51
20240526152008,4.17
20240526153008,0.0
20240526154008,5.13
20240526155008,7.76
20240526160008,5.5
20240526161008,8.28
20240526162008,8.13
20240526163008,6.25
20240526164008,7.39
20240526165008,7.65
20240529090008,0.0
20240529091008,0.0
20240529092008,83.58
20240529093008,155.74
20240529094008,206.57
20240529095008,55.67
20240529100008,13.94
20240529101008,66.83
20240529102008,115.74
20240529103008,89.12
20240529104008,165.19
20240529105008,225.36
20240529110008,144.69
20240529111008,203.78
20240529112008,187.41
20240529113008,160.97
20240529114008,146.83
20240529115008,258.59
20240529120008,283.2
20240529121008,318.84
20240529122008,383.69
20240529123008,184.05
20240529124008,405.1
20240529125008,197.57
20240529130008,217.33
20240529131008,268.49
20240529132008,92.78
20240529133008,46.57
20240529134008,58.38
20240529135008,80.45
20240529140008,41.17
20240529141008,33.74
20240529142008,47.66
20240529143008,43.67
20240529144008,24.99
20240529145008,16.67
20240529150008,14.83
20240529151008,10.57
20240529152008,8.48
20240529153008,12.56
20240529154008,12.14
20240529155008,13.87
20240529160008,1.91
20240529161008,4.43
20240529162008,3.56
20240529163008,0.13
20240529164008,1.06
20240529165008,1.12
20240607090008,4.12
20240607091008,16.13
20240607092008,20.18
20240607093008,43.3
20240607094008,271.25
20240607095008,162.42
20240607100008,250.89
20240607101008,51.08
20240607102008,0.0
20240607103008,0.0
20240607104008,136.91
20240607105008,468.07
20240607110008,835.0
20240607111008,89.29
20240607112008,222.3
20240607113008,192.63
20240607114008,140.93
20240607115008,164.39
20240607120008,244.01
20240607121008,473.24
20240607122008,179.14
20240607123008,58.57
20240607124008,106.87
20240607125008,47.64
20240607130008,141.27
20240607131008,148.7
20240607132008,107.95
20240607133008,48.18
20240607134008,12.19
20240607135008,16.06
20240607140008,2.92
20240607141008,1.5
20240607142008,0.0
20240607143008,2.04
20240607144008,0.0
20240607145008,0.0
20240607150008,1.91
20240607151008,0.0
20240607152008,0.0
20240607153008,0.4
20240607154008,0.0
20240607155008,1.57
20240607160008,0.73
20240607161008,1.3
20240607162008,1.03
20240607163008,1.6
20240607164008,1.37
20240607165008,1.75
20240613090008,10.97
20240613091008,14.37
20240613092008,16.14
20240613093008,35.94
20240613094008,52.15
20240613095008,48.89
20240613100008,62.63
20240613101008,114.18
20240613102008,231.42
20240613103008,199.15
20240613104008,114.33
20240613105008,115.21
20240613110008,324.01
20240613111008,258.41
20240613112008,270.98
20240613113008,488.49
20240613114008,825.96
20240613115008,840.21
20240613120008,1062.5
20240613121008,1097.72
20240613122008,678.82
20240613123008,832.46
20240613124008,456.26
20240613125008,421.9
20240613130008,880.97
20240613131008,837.12
20240613132008,793.96
20240613133008,189.12
20240613134008,715.61
20240613135008,871.47
20240613140008,307.36
20240613141008,165.12
20240613142008,409.21
20240613143008,21.39
20240613144008,1.43
20240613145008,0.0
20240613150008,9.58
20240613151008,12.8
20240613152008,9.41
20240613153008,15.25
20240613154008,28.98
20240613155008,139.2
20240613160008,131.57
20240613161008,28.98
20240613162008,19.37
20240613163008,18.88
20240613164008,35.87
20240613165008,7.37
20240628090008,0.0
20240628091008,0.0
20240628092008,0.0
20240628093008,0.0
20240628094008,0.0
20240628095008,0.0
20240628100008,0.0
20240628101008,0.0
20240628102008,0.0
20240628103008,25.89
20240628104008,0.0
20240628105008,0.0
20240628110008,540.5
20240628111008,913.34
20240628112008,114.71
20240628113008,1119.65
20240628114008,1100.16
20240628115008,653.09
20240628120008,1081.42
20240628121008,1090.38
20240628122008,1090.49
20240628123008,1031.17
20240628124008,1097.73
20240628125008,1142.21
20240628130008,1288.18
20240628131008,1287.84
20240628132008,1370.6
20240628133008,1422.16
20240628134008,1414.31
20240628135008,1325.08
20240628140008,1410.86
20240628141008,405.02
20240628142008,25.2
20240628143008,10.75
20240628144008,0.0
20240628145008,0.0
20240628150008,0.0
20240628151008,2.4
20240628152008,0.0
20240628153008,0.0
20240628154008,0.0
20240628155008,0.0
20240628160008,0.0
20240628161008,0.0
20240628162008,0.0
20240628163008,0.0
20240628164008,0.0
20240628165008,0.0
20240705090008,0.0
20240705091008,0.0
20240705092008,0.0
20240705093008,0.0
20240705094008,0.0
20240705095008,110.25
20240705100008,65.51
20240705101008,114.45
20240705102008,231.18
20240705103008,320.43
20240705104008,309.78
20240705105008,2.12
20240705110008,43.97
20240705111008,0.0
20240705112008,138.27
20240705113008,24.28
20240705114008,92.92
20240705115008,81.46
20240705120008,448.86
20240705121008,541.73
20240705122008,693.4
20240705123008,1095.41
20240705124008,1319.9
20240705125008,1319.02
20240705130008,1355.03
20240705131008,1330.36
20240705132008,1224.53
20240705133008,1124.74
20240705134008,990.2
20240705135008,905.41
20240705140008,746.09
20240705141008,719.43
20240705142008,499.19
20240705143008,228.34
20240705144008,372.28
20240705145008,119.0
20240705150008,57.98
20240705151008,93.08
20240705152008,113.99
20240705153008,118.72
20240705154008,0.0
20240705155008,0.0
20240705160008,0.0
20240705161008,11.54
20240705162008,7.36
20240705163008,0.26
20240705164008,8.27
20240705165008,1.05
20240709090008,0.0
20240709091008,0.0
20240709092008,0.0
20240709093008,0.0
20240709094008,88.53
20240709095008,168.09
20240709100008,0.0
20240709101008,43.47
20240709102008,125.54
20240709103008,171.68
20240709104008,72.21
20240709105008,220.89
20240709110008,215.88
20240709111008,232.76
20240709112008,0.0
20240709113008,35.37
20240709114008,128.92
20240709115008,264.32
20240709120008,825.03
20240709121008,902.78
20240709122008,1055.46
20240709123008,1142.44
20240709124008,1191.95
20240709125008,1233.29
20240709130008,1130.43
20240709131008,315.6
20240709132008,491.39
20240709133008,955.81
20240709134008,330.09
20240709135008,993.95
20240709140008,1240.92
20240709141008,1244.52
20240709142008,1219.48
20240709143008,1098.44
20240709144008,1166.88
20240709145008,377.39
20240709150008,0.0
20240709151008,0.0
20240709152008,0.0
20240709153008,74.3
20240709154008,0.0
20240709155008,0.0
20240709160008,123.12
20240709161008,60.78
20240709162008,51.94
20240709163008,57.39
20240709164008,48.76
20240709165008,31.98
20240715090008,6.79
20240715091008,87.17
20240715092008,198.09
20240715093008,227.81
20240715094008,236.05
20240715095008,232.98
20240715100008,185.4
20240715101008,57.23
20240715102008,179.51
20240715103008,102.86
20240715104008,209.57
20240715105008,262.35
20240715110008,246.03
20240715111008,265.67
20240715112008,297.58
20240715113008,77.48
20240715114008,303.32
20240715115008,335.07
20240715120008,775.47
20240715121008,819.97
20240715122008,932.16
20240715123008,1014.78
20240715124008,897.62
20240715125008,345.24
20240715130008,1063.54
20240715131008,874.31
20240715132008,473.73
20240715133008,641.32
20240715134008,358.12
20240715135008,1146.26
20240715140008,1256.59
20240715141008,787.14
20240715142008,375.77
20240715143008,520.5
20240715144008,863.23
20240715145008,151.11
20240715150008,0.0
20240715151008,144.55
20240715152008,0.0
20240715153008,0.0
20240715154008,0.0
20240715155008,0.0
20240715160008,0.0
20240715161008,0.94
20240715162008,0.0
20240715163008,0.0
20240715164008,0.0
20240715165008,0.0
20240719090008,56.57
20240719091008,101.43
20240719092008,92.29
20240719093008,337.35
20240719094008,446.87
20240719095008,422.49
20240719100008,0.0
20240719101008,35.67
20240719102008,277.67
20240719103008,367.58
20240719104008,366.03
20240719105008,628.51
20240719110008,777.15
20240719111008,778.22
20240719112008,499.13
20240719113008,334.1
20240719114008,133.16
20240719115008,142.82
20240719120008,537.01
20240719121008,697.33
20240719122008,944.12
20240719123008,929.57
20240719124008,947.43
20240719125008,1398.28
20240719130008,1437.14
20240719131008,1485.21
20240719132008,1431.89
20240719133008,1305.34
20240719134008,975.7
20240719135008,867.81
20240719140008,761.59
20240719141008,707.53
20240719142008,668.78
20240719143008,511.7
20240719144008,377.68
20240719145008,453.22
20240719150008,189.21
20240719151008,43.06
20240719152008,122.03
20240719153008,0.0
20240719154008,0.0
20240719155008,0.0
20240719160008,16.78
20240719161008,0.0
20240719162008,5.81
20240719163008,38.11
20240719164008,0.0
20240719165008,0.0
20240309090009,23.16
20240309091009,27.79
20240309092009,16.35
20240309093009,54.32
20240309094009,36.38
20240309095009,36.32
20240309100009,135.01
20240309101009,126.85
20240309102009,50.02
20240309103009,37.51
20240309104009,95.04
20240309105009,337.73
20240309110009,124.32
20240309111009,96.87
20240309112009,143.61
20240309113009,74.72
20240309114009,38.59
20240309115009,30.39
20240309120009,37.19
20240309121009,27.04
20240309122009,106.9
20240309123009,39.1
20240309124009,13.54
20240309125009,11.73
20240309130009,6.49
20240309131009,4.79
20240309132009,5.34
20240309133009,2.66
20240309134009,2.13
20240309135009,1.34
20240309140009,3.18
20240309141009,2.98
20240309142009,5.02
20240309143009,4.02
20240309144009,4.38
20240309145009,6.57
20240309150009,2.94
20240309151009,2.68
20240309152009,3.64
20240309153009,2.25
20240309154009,2.77
20240309155009,3.62
20240309160009,3.28
20240309161009,2.2
20240309162009,2.98
20240309163009,0.93
20240309164009,0.0
20240309165009,0.35
20240314090009,7.49
20240314091009,2.6
20240314092009,0.0
20240314093009,4.21
20240314094009,1.95
20240314095009,5.33
20240314100009,15.09
20240314101009,6.89
20240314102009,4.02
20240314103009,12.98
20240314104009,9.08
20240314105009,32.95
20240314110009,65.34
20240314111009,93.62
20240314112009,13.81
20240314113009,11.92
20240314114009,6.15
20240314115009,6.91
20240314120009,12.13
20240314121009,9.74
20240314122009,12.2
20240314123009,6.05
20240314124009,10.13
20240314125009,11.95
20240314130009,6.19
20240314131009,12.37
20240314132009,15.75
20240314133009,23.46
20240314134009,24.33
20240314135009,32.95
20240314140009,35.25
20240314141009,34.06
20240314142009,25.02
20240314143009,25.08
20240314144009,91.7
20240314145009,233.75
20240314150009,84.47
20240314151009,18.67
20240314152009,0.0
20240314153009,0.0
20240314154009,23.27
20240314155009,8.1
20240314160009,13.6
20240314161009,14.44
20240314162009,11.5
20240314163009,9.84
20240314164009,6.03
20240314165009,9.99
20240414090009,145.68
20240414091009,165.21
20240414092009,173.2
20240414093009,226.29
20240414094009,214.92
20240414095009,468.97
20240414100009,399.53
20240414101009,467.7
20240414102009,480.67
20240414103009,579.11
20240414104009,522.22
20240414105009,474.33
20240414110009,873.27
20240414111009,659.22
20240414112009,499.95
20240414113009,900.55
20240414114009,547.66
20240414115009,349.09
20240414120009,259.02
20240414121009,181.69
20240414122009,131.41
20240414123009,230.38
20240414124009,175.7
20240414125009,92.54
20240414130009,113.18
20240414131009,112.1
20240414132009,82.35
20240414133009,54.05
20240414134009,118.07
20240414135009,237.47
20240414140009,86.4
20240414141009,7.07
20240414142009,9.72
20240414143009,9.2
20240414144009,13.32
20240414145009,33.9
20240414150009,19.4
20240414151009,24.91
20240414152009,6.14
20240414153009,5.1
20240414154009,5.4
20240414155009,7.55
20240414160009,16.89
20240414161009,16.99
20240414162009,11.91
20240414163009,10.71
20240414164009,8.75
20240414165009,9.02
20240506090009,493.03
20240506091009,601.41
20240506092009,700.87
20240506093009,701.05
20240506094009,749.21
20240506095009,832.57
20240506100009,968.28
20240506101009,927.21
20240506102009,950.43
20240506103009,1028.19
20240506104009,991.62
20240506105009,1015.28
20240506110009,756.6
20240506111009,946.17
20240506112009,1048.45
20240506113009,1229.58
20240506114009,1136.13
20240506115009,959.49
20240506120009,948.8
20240506121009,777.02
20240506122009,813.63
20240506123009,67.47
20240506124009,138.35
20240506125009,103.98
20240506130009,0.0
20240506131009,128.22
20240506132009,86.59
20240506133009,81.51
20240506134009,8.71
20240506135009,8.88
20240506140009,55.18
20240506141009,0.0
20240506142009,65.65
20240506143009,69.07
20240506144009,22.25
20240506145009,13.49
20240506150009,6.06
20240506151009,16.05
20240506152009,0.0
20240506153009,8.45
20240506154009,1.03
20240506155009,2.44
20240506160009,3.72
20240506161009,7.91
20240506162009,5.25
20240506163009,2.12
20240506164009,3.09
20240506165009,3.62
20240526090009,0.0
20240526091009,0.0
20240526092009,35.8
20240526093009,525.88
20240526094009,361.66
20240526095009,395.47
20240526100009,436.07
20240526101009,248.38
20240526102009,68.96
20240526103009,53.47
20240526104009,49.13
20240526105009,42.75
20240526110009,25.01
20240526111009,40.48
20240526112009,26.96
20240526113009,32.05
20240526114009,30.84
20240526115009,20.53
20240526120009,0.0
20240526121009,0.0
20240526122009,0.0
20240526123009,0.0
20240526124009,0.0
20240526125009,11.66
20240526130009,11.92
20240526131009,5.47
20240526132009,4.55
20240526133009,0.0
20240526134009,1.83
20240526135009,2.84
20240526140009,7.75
20240526141009,4.35
20240526142009,5.37
20240526143009,4.04
20240526144009,15.49
20240526145009,7.29
20240526150009,5.1
20240526151009,5.08
20240526152009,5.1
20240526153009,1.51
20240526154009,4.77
20240526155009,6.39
20240526160009,1.66
20240526161009,3.57
20240526162009,4.52
20240526163009,1.96
20240526164009,4.47
20240526165009,5.39
20240614090009,0.0
20240614091009,4.84
20240614092009,12.17
20240614093009,26.09
20240614094009,14.56
20240614095009,7.87
20240614100009,14.39
20240614101009,36.39
20240614102009,63.61
20240614103009,86.72
20240614104009,76.02
20240614105009,107.85
20240614110009,372.18
20240614111009,327.81
20240614112009,56.75
20240614113009,24.47
20240614114009,8.96
20240614115009,8.05
20240614120009,0.0
20240614121009,0.0
20240614122009,0.0
20240614123009,0.0
20240614124009,0.0
20240614125009,0.0
20240614130009,0.0
20240614131009,21.64
20240614132009,40.06
20240614133009,43.45
20240614134009,0.83
20240614135009,16.5
20240614140009,0.0
20240614141009,0.0
20240614142009,4.36
20240614143009,9.26
20240614144009,2.25
20240614145009,5.66
20240614150009,5.14
20240614151009,0.0
20240614152009,7.55
20240614153009,15.95
20240614154009,6.26
20240614155009,8.37
20240614160009,0.61
20240614161009,4.38
20240614162009,5.79
20240614163009,6.54
20240614164009,7.43
20240614165009,5.66
20240621090009,121.1
20240621091009,217.85
20240621092009,255.03
20240621093009,412.15
20240621094009,574.53
20240621095009,764.09
20240621100009,957.6
20240621101009,1032.65
20240621102009,911.63
20240621103009,788.05
20240621104009,883.75
20240621105009,846.52
20240621110009,449.12
20240621111009,664.38
20240621112009,604.45
20240621113009,677.48
20240621114009,711.46
20240621115009,718.77
20240621120009,761.51
20240621121009,192.13
20240621122009,0.0
20240621123009,33.34
20240621124009,16.96
20240621125009,0.0
20240621130009,13.15
20240621131009,0.0
20240621132009,0.0
20240621133009,93.99
20240621134009,23.92
20240621135009,61.38
20240621140009,59.75
20240621141009,0.0
20240621142009,0.0
20240621143009,33.91
20240621144009,10.13
20240621145009,0.0
20240621150009,0.0
20240621151009,0.0
20240621152009,0.0
20240621153009,0.0
20240621154009,0.0
20240621155009,0.0
20240621160009,0.0
20240621161009,2.58
20240621162009,0.91
20240621163009,0.0
20240621164009,3.21
20240621165009,1.62
20240628090009,0.0
20240628091009,35.16
20240628092009,155.11
20240628093009,146.67
20240628094009,144.96
20240628095009,43.59
20240628100009,265.63
20240628101009,467.82
20240628102009,691.91
20240628103009,720.68
20240628104009,569.97
20240628105009,432.52
20240628110009,695.38
20240628111009,1034.51
20240628112009,336.46
20240628113009,1023.9
20240628114009,952.38
20240628115009,662.79
20240628120009,680.93
20240628121009,659.17
20240628122009,655.48
20240628123009,356.15
20240628124009,168.35
20240628125009,80.73
20240628130009,76.68
20240628131009,38.0
20240628132009,0.0
20240628133009,0.0
20240628134009,0.0
20240628135009,0.0
20240628140009,0.0
20240628141009,0.0
20240628142009,0.0
20240628143009,0.0
20240628144009,0.0
20240628145009,16.85
20240628150009,0.91
20240628151009,4.81
20240628152009,6.51
20240628153009,6.69
20240628154009,8.03
20240628155009,4.65
20240628160009,0.0
20240628161009,0.0
20240628162009,0.0
20240628163009,0.0
20240628164009,0.0
20240628165009,0.0
20240717090009,0.0
20240717091009,85.84
20240717092009,250.45
20240717093009,355.19
20240717094009,511.81
20240717095009,743.15
20240717100009,915.92
20240717101009,877.84
20240717102009,921.6
20240717103009,1019.65
20240717104009,855.59
20240717105009,901.37
20240717110009,686.97
20240717111009,507.67
20240717112009,323.64
20240717113009,226.96
20240717114009,210.82
20240717115009,210.32
20240717120009,20.57
20240717121009,247.5
20240717122009,299.42
20240717123009,252.33
20240717124009,303.01
20240717125009,248.39
20240717130009,253.3
20240717131009,178.77
20240717132009,144.87
20240717133009,91.8
20240717134009,50.79
20240717135009,176.43
20240717140009,129.39
20240717141009,26.5
20240717142009,21.7
20240717143009,0.0
20240717144009,0.0
20240717145009,0.0
20240717150009,0.0
20240717151009,0.0
20240717152009,0.0
20240717153009,0.0
20240717154009,0.0
20240717155009,0.0
20240717160009,0.0
20240717161009,0.0
20240717162009,0.0
20240717163009,0.0
20240717164009,12.79
20240717165009,0.0
20240316090010,339.65
20240316091010,425.74
20240316092010,460.37
20240316093010,474.69
